id,Applicants MCC Licence No,Applicant Name,MCC Medicine Reg No ,Nappi Code,ATC 4 ,Medicine Schedule,Proprietary Name,Active Ingredients,Strength,Unit,Dosage Form,Pack Size,Quantity,Manufacturer Price,Logistics Fee,VAT,SEP,Unit Price,Effective Date,Status,Originator or Generic,Volume of Sales,,,
13311,683,Sanofi Aventis South Africa (Pty) Ltd,31/7.1.3/0666,841587019,C09AA,S3,Tritace 2.5 mg Tablets,Ramipril,2.5,mg,TAB,30,1,169.13,8.02,24.8,201.95,6.73,20 March 2014,,Originator,,,,
13312,683,Sanofi Aventis South Africa (Pty) Ltd,31/7.1.3/0667,841595003,C09AA,S3,Tritace 5 mg Tablets,Ramipril,5,mg,TAB,30,1,249.59,11.83,36.6,298.02,9.93,20 March 2014,,Originator,,,,
13313,683,Sanofi Aventis South Africa (Pty) Ltd,36/30.1/0128,842443002,J07AL,S2,Imovax DT Adult/Diftavax,Diphtheria Toxoid,30,IU,VAC,1,,53.96,4.34,8.16,66.46,66.46,20 March 2014,,,,,,
13314,,,,,,,,Tetanus toxoid,40,iu,,,,,,,,,,,,,,,
13315,683,Sanofi Aventis South Africa (Pty) Ltd,32/5.7.1/0446,848093003,R06AX,S2,Telfast 120 ,Fexofenadine,120,mg,TAB,10,1,62.35,2.95,9.14,74.44,7.44,20 March 2014,,Originator,,,,
13316,683,Sanofi Aventis South Africa (Pty) Ltd,32/5.7.1/0446,848093011,R06AX,S2,Telfast 120 ,Fexofenadine,120,mg,TAB,30,1,197.88,9.38,29.02,236.28,7.88,20 March 2014,,Originator,,,,
13317,683,Sanofi Aventis South Africa (Pty) Ltd,32/5.7.1/0447,848107004,R06AX,S2,Telfast 180 ,Fexofenadine,180,mg,TAB,30,1,212.54,10.08,31.17,253.79,8.46,20 March 2014,,Originator,,,,
13318,683,Sanofi Aventis South Africa (Pty) Ltd,31/3.2/0397,848816005,M09AX,S4,Synvisc ,Hyaluronic Acid Derivative,8,mg/ml,INJ,2,3,1705.2,81.01,250.07,2036.28,339.38,03 October 2014,,Originator,,,,
13319,683,Sanofi Aventis South Africa (Pty) Ltd,30/30.1/0244,848905008,J07BC,S4,Avaxim 160 U,"Hepatitis A, Inactivated, Whole Virus",160,IU,INJ,0.5,1,165.6,13.29,25.04,203.93,407.87,20 March 2014,,Originator,,,,
13320,683,Sanofi Aventis South Africa (Pty) Ltd,31/8.2/0480,851140009,B01AB,S4,Clexane 60,Enoxaparin,60,mg/0.6ml,INJ,0.6,10,921.01,43.71,135.06,1099.78,183.3,20 March 2014,,Originator,,,,
13321,683,Sanofi Aventis South Africa (Pty) Ltd,31/8.2/0481,851159001,B01AB,S4,Clexane 80,Enoxaparin,80,mg/0.8ml,INJ,0.8,10,1099.92,52.2,161.3,1313.42,164.18,20 March 2014,,Originator,,,,
13322,683,Sanofi Aventis South Africa (Pty) Ltd,31/8.2/0482,851167004,B01AB,S4,Clexane 100,Enoxaparin,100,mg/ml,INJ,1,10,1237.66,58.74,181.5,1477.9,147.79,20 March 2014,,Originator,,,,
13323,683,Sanofi Aventis South Africa (Pty) Ltd,32/8.2/0122,859710009,B01AB,S4,Clexane 300,Enoxaparin,300,mg/3ml,INJ,3,1,350.52,16.64,51.4,418.56,139.52,20 March 2014,,Originator,,,,
13324,683,Sanofi Aventis South Africa (Pty) Ltd,31/7.1/0677,862207002,C09BB,S3,Tri-plen,Felodipine,2.5,mg,TAB,30,1,178.22,8.46,26.13,212.81,7.09,20 March 2014,,Generic,,,,
13325,,,,,,,,Ramipril,2.5,mg,,,,,,,,,,,,,,,
13326,683,Sanofi Aventis South Africa (Pty) Ltd,31/7.1/0678,862215005,C09BB,S3,Tri-plen Forte Tablets,Felodipine,5,mg,TAB,30,1,281.75,13.38,41.32,336.44,11.21,20 March 2014,,Generic,,,,
13327,,,,,,,,Ramipril,5,mg,,,,,,,,,,,,,,,
13328,683,Sanofi Aventis South Africa (Pty) Ltd,32/5.7.2/0499,869961004,A04AA,S4,Zamanon 100 mg IV,Dolasetron Mesylate,5,mg/ml,INJ,1,,1012.3,68.41,151.3,1232.01,1232.01,20 March 2014,Discontinued,,,,,
13329,683,Sanofi Aventis South Africa (Pty) Ltd,32/5.7.2/0495,869988018,A04AA,S4,Zamanon 200 mg Tablets,Dolasetron Mesilate,200,mg,TAB,3,1,311.88,21.08,46.61,379.57,126.52,20 March 2014,Discontinued,,,,,
13330,683,Sanofi Aventis South Africa (Pty) Ltd,36/8.2/0408,874965004,B01AC,S3,Plavix 75 mg,Clopidogrel,75,mg,TAB,28,1,473.52,14.63,68.34,556.5,19.88,20 March 2014,,Originator,,,,
13331,683,Sanofi Aventis South Africa (Pty) Ltd,32/20.1.1/0337,876909004,J01XA,S4,Targocid 400 ,Teicoplanin,400,mg,INJ,20,1,1359.13,64.5,199.31,1622.94,81.15,20 March 2014,,Originator,,,,
13332,683,Sanofi Aventis South Africa (Pty) Ltd,32/21.10/0345,886819006,L02AE,S4,Suprefact 3 Month Depot  ,Buserelin,9.9,mg,IMP,1,1,3612.4,244.14,539.92,4396.45,4396.45,20 March 2014,,Originator,,,,
13333,683,Sanofi Aventis South Africa (Pty) Ltd,33/7.1.3/0324,891353004,C09DA,S3,"Coaprovel 150/12,5",Hydrochlorothiazide,12.5,mg,TAB,28,1,205.66,6.36,29.68,241.7,8.63,20 March 2014,,Generic,,,,
13334,,,,,,,,Irbesartan,150,mg,,,,,,,,,,,,,,,
13335,683,Sanofi Aventis South Africa (Pty) Ltd,34/2.6.5/0116,892309005,N05AL,S5,Solian 50 mg,Amisulpride,50,mg,TAB,30,1,159.66,4.94,23.04,187.65,6.25,20 March 2014,,Originator,,,,
13336,,,,,,,,Gramicidin,0.05,mg,,,,,,,,,,,,,,,
13337,683,Sanofi Aventis South Africa (Pty) Ltd,34/2.6.5/0117,892310001,N05AL,S5,Solian 200 mg,Amisulpride,200,mg,TAB,30,1,541.56,16.75,78.16,636.47,21.22,20 March 2014,,Originator,,,,
13338,683,Sanofi Aventis South Africa (Pty) Ltd,34/2.6.5/0117,892310008,N05AL,S5,Solian 200 mg,Amisulpride,200,mg,TAB,150,1,2204.75,68.19,318.21,2591.15,17.27,20 March 2014,Discontinued,,,,,
13339,683,Sanofi Aventis South Africa (Pty) Ltd,29/21.5.1/0715,895149004,R01AD,S3,Nasacor T ,Triamcinolone,55,mcg,NAS,1,1,193.26,9.16,28.34,230.76,230.76,20 March 2014,,Generic,,,,
13340,683,Sanofi Aventis South Africa (Pty) Ltd,33/3.1/0290,898171008,L04AA,S4,Arava 10 mg,Leflunomide,10,mg,TAB,30,1,732.43,34.75,107.41,874.59,29.15,20 March 2014,,Originator,,,,
13341,683,Sanofi Aventis South Africa (Pty) Ltd,33/3.1/0291,898175005,L04AA,S4,Arava 20 mg,Leflunomide,20,mg,TAB,30,1,748.53,35.51,109.77,893.81,29.79,20 March 2014,,Originator,,,,
13342,683,Sanofi Aventis South Africa (Pty) Ltd,33/7.1.3/0325,898597005,C09DA,S3,"Coaprovel 300/12,5",Hydrochlorothiazide,12.5,mg,TAB,28,1,205.66,6.36,29.68,241.7,8.63,20 March 2014,,Generic,,,,
13343,,,,,,,,Irbesartan,300,mg,,,,,,,,,,,,,,,
13344,187,Schering-Plough (Pty) Ltd - (Site1),34/34/0459,707922001,L03AB,S4,PegIntron 50 Microgram,Peginterferon alfa-2b,50,mcg/0.7ml,INJ,0.7,1,980.9,98.1,151.06,1230.06,1757.23,28 March 2014,,Originator,,,,
13345,187,Schering-Plough (Pty) Ltd - (Site1),38/34/0263,707923001,L03AB,S4,Peg Intron 80 Microgram,Peginterferon alfa-2b,80,mcg/0.7ml,INJ,0.7,1,1726.38,172.63,265.86,2164.87,3092.67,28 March 2014,,Originator,,,,
13346,187,Schering-Plough (Pty) Ltd - (Site1),38/34/0329,707925001,L03AB,S4,Peg-Intron 120 Microgram,Peginterferon alfa-2b,120,mcg/0.7ml,INJ,0.7,1,2145.81,214.82,330.49,2691.12,3844.46,28 March 2014,,Originator,,,,
13347,187,Schering-Plough (Pty) Ltd - (Site1),34/34/0461,707926001,L03AB,S4,PegIntron 150 Microgram,Peginterferon alfa-2b,150,mcg/0.7ml,INJ,0.7,1,2942.69,294.28,453.18,3690.15,5271.64,28 March 2014,,Originator,,,,
13348,187,Schering-Plough (Pty) Ltd - (Site1),G2954,713058006,H02AB,S4,Celestamine  ,Betamethasone,0.25,mg / 5 ml,SYR,120,1,165.24,16.52,25.44,207.2,1.73,28 March 2014,,Originator,,,,
13349,,,,,,,,Dexchlorpheniramine Maleate,2,mg,,,,,,,,,,,,,,,
13350,187,Schering-Plough (Pty) Ltd - (Site1),G2951,713066017,H02AB,S4,Celestamine Tablets,Betamethasone,0.25,mg,TAB,30,1,152.09,15.2,23.42,190.71,6.36,28 March 2014,,Originator,,,,
13351,,,,,,,,Dexchlorpheniramine Maleate,2,mg,,,,,,,,,,,,,,,
13352,187,Schering-Plough (Pty) Ltd - (Site1),G2935,713139005,H02AB,S4,Celestone ,Betamethasone,0.5,mg,TAB,100,1,295.99,29.59,45.58,371.16,3.71,28 March 2014,,Originator ,,,,
13353,187,Schering-Plough (Pty) Ltd - (Site1),G2971,713139006,H02AB,S4,Celestone,Betamethasone,0.5,mg,TAB,30,1,88.85,8.88,13.68,111.41,3.71,28 March 2014,,Originator ,,,,
13354,187,Schering-Plough (Pty) Ltd - (Site1),G2963,713147009,A07EA,S4,Celestone Soluspan Injection 1ml,Betmethasone Sodium Phosphate,3,mg/ml,INJ,10,,444.95,44.5,68.52,557.95,55.8,28 March 2014,Discontinued,Originator ,,,,
13355,,,,,,,,betamethasone acetate,3,mg/ml,,,,,,,,,,,,,,,
13356,187,Schering-Plough (Pty) Ltd - (Site1),G3235,713155020,H02AB,S4,Celestone Injection,Betmethasone sodium phosphate ,4,mg/ml,INJ,1,1,37.58,3.72,5.78,47.08,47.08,28 March 2014,,Originator,,,,
13357,187,Schering-Plough (Pty) Ltd - (Site1),G2963,713171006,H02AB,S4,Celestone soluspan Injection  ,Betamethasone sodium phosphate,3,mg/ml,INJ,2,1,99.61,9.96,15.34,124.91,62.46,28 March 2014,,Originator ,,,,
13358,,,,,,,,Betamethasone acetate,3,mg/ml,,,,,,,,,,,,,,,
13359,187,Schering-Plough (Pty) Ltd - (Site1),P/21.5.1/236,720429005,H02AB,S4,Diprosone 1ml,Betamethasone,5,mg/ml,INJ,1,1,53.75,5.38,8.28,67.42,67.42,28 March 2014,Discontinued,Originator ,,,,
13360,187,Schering-Plough (Pty) Ltd - (Site1),P/21.5.1/236,720429014,D07AC,S4,Diprosone Injection,Betamethasone Dipropionate as Betamethasone,5,mg/ml,INJ,10,1,537.59,53.76,82.78,674.14,67.41,28 March 2014,Discontinued,Originator ,,,,
13361,187,Schering-Plough (Pty) Ltd - (Site1),E/16.1/224,721425003,R01AB,S1,Drixine 0.025% Paediatric,Oxymetazoline,0.25,mg/ml,NOD,1,1,33.83,3.38,5.21,42.42,4.24,28 March 2014,Discontinued,Originator ,,,,
13362,187,Schering-Plough (Pty) Ltd - (Site1),H1376 (Act 101/1965),721433006,R01AB,S1,Drixine 0.05% Adult,Oxymetazoline,0.5,mg/ml,NOD,1,1,36.66,3.66,5.65,45.97,45.97,28 March 2014,Discontinued,Originator ,,,,
13363,187,Schering-Plough (Pty) Ltd - (Site1),H1376 (Act 101/1965),721441009,R01AB,S1,Drixine 0.05% Adult,Oxymetazoline Hydrochloride,0.5,mg/ml,NAS,1,1,29.37,2.94,4.52,36.83,36.83,28 March 2014,,Originator,,,,
13364,187,Schering-Plough (Pty) Ltd - (Site1),E/16.1/224,721484018,R01AB,S1,Drixine 0.025% Paediatric,Oxymetazoline,0.25,mg/ml,NAS,1,1,42.36,4.23,6.52,53.12,5.31,28 March 2014,Discontinued,Originator ,,,,
13365,187,Schering-Plough (Pty) Ltd - (Site1),P/21.12/138,724947019,L02BB,S4,Eulexin,Flutamide,250,mg,TAB,100,1,1379.06,137.9,212.37,1729.33,17.29,28 March 2014,,Originator,,,,
13366,187,Schering-Plough (Pty) Ltd - (Site1),A81,728187019,J01GB,S4,Garamycin 2ml vial ,Gentamicin Sulphate,80,mg/2ml,INJ,2,1,152.92,15.29,23.55,191.76,95.88,28 March 2014,Discontinued,Originator ,,,,
13367,187,Schering-Plough (Pty) Ltd - (Site1),G2962,742723030,H02AB,S4,Meticorten ,Prednisone,5,mg,TAB,90,1,276.83,27.68,42.63,347.14,3.86,28 March 2014,,Originator,,,,
13368,187,Schering-Plough (Pty) Ltd - (Site1),G2962,742732002,H02AB,S4,Meticorten,Prednisone,5,mg,TAB,30,1,92.22,9.23,14.2,115.65,3.86,28 March 2014,,Originator,,,,
13369,187,Schering-Plough (Pty) Ltd - (Site1),N/20.1.1/53,746851006,J01GB,S4,Netromycin 1.5ml vial ,Netilmicin Sulphate,100,mg,INJ,1.5,1,220.49,22.05,33.96,276.5,184.33,28 March 2014,,Originator,,,,
13370,187,Schering-Plough (Pty) Ltd - (Site1),N/13.4.1/42,757217001,D07AA,S2,Procutan  ,Hydrocortisone,10,mg/g,CRE,20,1,162.45,16.24,25.01,203.7,10.19,28 March 2014,,Originator,,,,
13371,187,Schering-Plough (Pty) Ltd - (Site1),G2331,758760020,D07CC,S4,Quadriderm,Betamethasone 17 Valearate ,0.5,mg / g,CRE,15,1,132.57,13.25,20.41,166.23,11.08,28 March 2014,,Originator,,,,
13372,,,,,,,,Clioquinol,10,mg/g,,,,,,,,,,,,,,,
13373,,,,,,,,Tolnaftate,10,mg/g,,,,,,,,,,,,,,,
13374,,,,,,,,Gentamicin,10,mg/g,,,,,,,,,,,,,,,
13375,187,Schering-Plough (Pty) Ltd - (Site1),X/13.4.1/266,782017029,D07AC,S4,Elocon ,Mometasone Furoate  ,1,mg/g,CRE,15,1,67.1,6.71,10.33,84.14,5.61,28 March 2014,Discontinued,Originator ,,,,
13376,187,Schering-Plough (Pty) Ltd - (Site1),X/13.4.1/266,788791030,D07AC,S4,Elocon Lotion,Mometasone furoate,1,mg/g,LOT,30,1,142.69,14.27,21.97,178.93,5.96,28 March 2014,,Originator,,,,
13377,187,Schering-Plough (Pty) Ltd - (Site1),X/17.1/127,793299004,M03AC,S4,Norcuron 10mg,Vecuronium Bromide,10,mg/5ml,INJ,10,,1102.06,34.07,159.06,1295.19,129.52,28 March 2014,,Originator,,,,
13378,187,Schering-Plough (Pty) Ltd - (Site1),H1376 (Act 101/1965),814199003,R01AB,S1,Drixine 0.05% Adult,Oxymetazoline Hydrochloride,0.5,mg/ml,NAS,10,1,46.02,4.6,7.09,57.71,5.77,28 March 2014,,Originator,,,,
13379,187,Schering-Plough (Pty) Ltd - (Site1),30/34/0234,821381016,V03AF,S4,Ethyol ,Amifostine,500,mg,INJ,3,1,5331.24,533.13,821.01,6685.38,2228.46,28 March 2014,,Originator ,,,,
13380,187,Schering-Plough (Pty) Ltd - (Site1),G2971,821594001,H02AB,S4,Celestone Injection,Betamethasone,4,mg/ml,INJ,5,1,293.85,29.38,45.25,368.49,73.7,30 August 2011,,Originator ,,,,
13381,187,Schering-Plough (Pty) Ltd - (Site1),C535,877891001,R01BA,S2,Demazin Syrup,Chlorpheniramine Maleate,1.25,mg / 5 ml,SYR,100,1,36.04,3.59,5.55,45.18,0.45,28 March 2014,,Originator,,,,
13382,,,,,,,,Phenylephrine,2.5,mg/5ml,,,,,,,,,,,,,,,
13383,187,Schering-Plough (Pty) Ltd - (Site1),34/13.9.1/007,897035003,D07XC,S4,Elosalic  ,Mometasone,1,mg/g,OIN,15,1,115.11,11.51,17.72,144.34,9.62,28 March 2014,,Originator ,,,,
13384,249,SCP Pharmaceuticals (Pty) Ltd,28/2.9/0587,824267001,N02AB,S6,Mylan Morphine,Morphine Sulphate,15,mg/ml,INJ,10,,22.88,1.37,3.4,27.65,2.76,21 May 2012,,,,,,
13385,249,SCP Pharmaceuticals (Pty) Ltd,27/10.2/0412,832731005,R03DA,S4,Mylan Aminophyllline,Aminophylline,250,mg/10ml,INJ,10,,35.79,2.15,5.31,43.24,0.43,21 May 2012,,,,,,
13386,689,Sekpharma (Pty) Ltd,G/13.4.1/1825,708313019,D07AC,S4,Betnovate ,Betamethasone,1,mg/g,CRE,15,1,23.9,4.3,3.35,27.24,1.82,10 May 2012,,,,,,
13387,689,Sekpharma (Pty) Ltd,G/13.4.1/1825,708313027,D07AC,S4,Betnovate ,Betamethasone,1,mg/g,CRE,30,1,21.17,3.81,3.5,28.48,0.95,10 May 2012,,,,,,
13388,689,Sekpharma (Pty) Ltd,G1826,708321003,D07AC,S4,Betnovate ,Betamethasone,0.05,g/100g,CRE,15,1,20.26,3.65,2.84,23.1,1.36,10 May 2012,,,,,,
13389,689,Sekpharma (Pty) Ltd,G1826,708321011,D07AC,S4,Betnovate ,Betamethasone,0.5,mg/g,CRE,45,1,60.8,10.94,8.51,69.31,1.36,10 May 2012,,,,,,
13390,689,Sekpharma (Pty) Ltd,G/13.4.1/1829,708348009,D07AC,S4,Betnovate ,Betamethasone,0.1,g/100g,OIN,15,1,23.58,4.24,3.3,26.88,1.58,10 May 2012,,,,,,
13391,689,Sekpharma (Pty) Ltd,G/13.4.1/1829,708348017,D07AC,S4,Betnovate ,Betamethasone,1,mg/g,OIN,30,1,19.47,3.51,3.22,26.2,1.58,10 May 2012,,,,,,
13392,689,Sekpharma (Pty) Ltd,G1827,708364004,D07BC,S4,Betnovate  C ,Betamethasone,1,mg/g,CRE,15,1,35.48,6.39,4.97,40.44,2.81,10 May 2012,,,,,,
13393,,,,,,,,Clioquinol,30,mg/g,,,,,,,,,,,,,,,
13394,689,Sekpharma (Pty) Ltd,G1830,708372007,D07BC,S4,Betnovate  C ,Betamethasone,1,mg/g,OIN,15,1,29.39,5.29,4.11,33.5,2.95,10 May 2012,,,,,,
13395,,,,,,,,Clioquinol,30,mg/g,,,,,,,,,,,,,,,
13396,689,Sekpharma (Pty) Ltd,G1828,708380018,D07CC,S4,Betnovate  N ,Betamethasone,1,mg/g,CRE,15,1,36.84,6.63,5.16,41.99,2.92,10 May 2012,,,,,,
13397,,,,,,,,Neomycin,3.5,mg/g,,,,,,,,,,,,,,,
13398,689,Sekpharma (Pty) Ltd,G1831,708399002,D07CC,S4,Betnovate  N ,Betamethasone,1,mg/g,OIN,15,1,30.75,5.53,4.3,35.05,2.44,10 May 2012,,,,,,
13399,,,,,,,,Neomycin,3.5,mg/g,,,,,,,,,,,,,,,
13400,689,Sekpharma (Pty) Ltd,G1833,708410006,D07AC,S4,Betnovate skin  ,Betamethasone,0.1,g/100g,LOT,20,1,82.75,14.89,11.58,94.33,4.92,10 May 2012,Discontinued,,,,,
13401,689,Sekpharma (Pty) Ltd,F/13.4.1/176,718718003,D07AD,S4,Dermovate ,Clobetasol,0.5,mg/g,CRE,25,1,32.94,7.23,5.62,45.8,1.83,10 May 2012,,,,,,
13402,689,Sekpharma (Pty) Ltd,F/13.4.1/175,718726006,D07AD,S4,Dermovate ,Clobetasol,0.5,mg/g,OIN,25,1,32.94,7.23,5.62,45.8,1.83,10 May 2012,,,,,,
13403,689,Sekpharma (Pty) Ltd,J/13.4/187,724963006,D07AD,S4,Eumovate  ,Clobetasone,0.5,mg/g,CRE,25,1,22.97,4.14,3.8,30.91,2.69,10 May 2012,,,,,,
13404,689,Sekpharma (Pty) Ltd,J/13.4/188,724971009,D07AD,S4,Eumovate  ,Clobetasone,0.5,mg/g,OIN,25,1,21.69,3.91,3.58,29.18,2.81,10 May 2012,,,,,,
13405,689,Sekpharma (Pty) Ltd,R/20.1.1/302,727148001,J01DD,S4,Fortum ,Ceftazidime,500,mg,INJ,1,,52.11,11.44,8.9,72.45,72.45,13 June 2012,,,,,,
13406,689,Sekpharma (Pty) Ltd,R/20.1.1/303,727156004,J01DD,S4,Fortum ,Ceftazidime,1,g,INJ,1,,142.19,25.59,19.91,162.1,143.2,13 June 2012,,,,,,
13407,689,Sekpharma (Pty) Ltd,R/20.1.1/304,727172018,J01DD,S4,Fortum ,Ceftazidime,2,g,INJ,1,,287.77,51.8,40.29,328.05,289.8,13 June 2012,,,,,,
13408,689,Sekpharma (Pty) Ltd,G1832,824208005,D07AC,S4,Betnovate Scalp ,Betamethasone,0.1,g/100g,LOT,30,1,55.54,10,9.18,74.72,3.39,10 May 2012,,,,,,
13409,689,Sekpharma (Pty) Ltd,H/13.4.1/268,824216008,D07AD,S4,Dermovate scalp ,Clobetasol,0.5,mg/g,LOT,30,1,75.63,13.61,12.49,101.73,3.39,10 May 2012,,,,,,
13410,551,Servier Laboratories Sa (Pty) Ltd ,33/7.1.3/0362,700512001,C09BA,S3,Preterax,Perindopril,2,mg,TAB,30,1,154.16,15.42,23.74,193.32,6.44,19 March 2014,,Originator,,,,
13411,,,,,,,,Indapamide,0.625,mg,,,,,,,,,,,,,,,
13412,551,Servier Laboratories Sa (Pty) Ltd ,35/21.2/0178,702923001,A10BB,S3,Diamicron MR 30 mg,Gliclazide,30,mg,TAB,60,1,78.16,7.82,12.04,98.01,1.63,19 March 2014,,Originator,,,,
13413,551,Servier Laboratories Sa (Pty) Ltd ,A38/34/0674,705534001,M05BX,S3,Protos 2 g,Strontium Ranelate,2,g,GRA,28,1,230.83,23.09,35.55,289.47,10.34,19 March 2014,,Originator,,,,
13414,551,Servier Laboratories Sa (Pty) Ltd ,A39/7.1.3/0236,705915001,C09AA,S3,Coversyl 10 mg,Perindopril,10,mg,TAB ,30,1,174.65,17.47,26.9,219.01,7.3,19 March 2014,,Originator,,,,
13415,551,Servier Laboratories Sa (Pty) Ltd ,A39/7.1.4/0410,710620001,C01EB,S3,"Coralan 5,0 mg",Ivabradine,5,mg,TAB,56,1,324.55,32.45,49.98,406.98,7.27,19 March 2014,,Originator,,,,
13416,551,Servier Laboratories Sa (Pty) Ltd ,A39/7.1.4/0411,710621001,C01EB,S3,"Coralan 7,5 mg",Ivabradine,7.5,mg,TAB,56,1,324.55,32.45,49.98,406.98,7.27,19 March 2014,,Originator,,,,
13417,551,Servier Laboratories Sa (Pty) Ltd ,A40/1.2/0347,716215001,N06AX,S5,Valdoxane 25 mg,Agomelatine,25,mg,TAB ,28,1,263.64,26.36,40.6,330.6,11.81,19 March 2014,,Originator,,,,
13418,551,Servier Laboratories Sa (Pty) Ltd ,37/7.1.3/0356,717782001,C09BA,S3,"Perindopril Co Unicorn 4/1,25",Perindopril Tert-Butylamine,4,mg,TAB,30,1,95.21,6.66,14.26,116.13,3.87,19 March 2014,,Generic,,,,
13419,,,,,,,,Indpamide,1.25,mg,,,,,,,,,,,,,,,
13420,551,Servier Laboratories Sa (Pty) Ltd ,43/21.2/0957,718245001,A10BB,S3,Diamicron MR 60 mg,Gliclazide,60,mg,TAB,30,1,73.87,7.39,11.38,92.63,3.09,19 March 2014,,Originator,,,,
13421,551,Servier Laboratories Sa (Pty) Ltd ,J/21.2/190,719463009,A10BB,S3,Diamicron ,Gliclazide,80,mg,TAB,60,1,70.6,7.05,10.87,88.53,1.48,19 March 2014,,Originator,,,,
13422,551,Servier Laboratories Sa (Pty) Ltd ,43/7.1.3/0934,719852001,C09B,S3,Coveram 5/10,Amlodipine Besilate ,10,MG,TAB,30,1,134.55,13.45,20.72,168.72,5.62,20 January 2014,,Originator,,,,
13423,,,,,,,,Perindopril Arginine,5,MG,,,,,,,,,,,,,,,
13424,551,Servier Laboratories Sa (Pty) Ltd ,43/7.1.3/0936,719853001,C09B,S3,Coveram 10/10,Perindopril Arginine,10,mg,TAB,30,1,160.91,16.09,24.78,201.78,6.73,20 January 2014,,Originator ,,,,
13425,,,,,,,,Amlodipine,10,mg,,,,,,,,,,,,,,,
13426,551,Servier Laboratories Sa (Pty) Ltd ,43/7.1.3/0935,719854001,C09B,S3,Coveram 10/5,Perindopril Arginine,10,mg,TAB,30,1,138.18,13.82,21.28,173.28,5.78,20 January 2014,,Originator,,,,
13427,,,,,,,,Amlodipine,5,mg,,,,,,,,,,,,,,,
13428,551,Servier Laboratories Sa (Pty) Ltd ,43/7.1.3/0933,719855001,C09B,S3,Coveram 5/5,Perindopril Arginine,5,mg,TAB,30,1,111.82,11.18,17.22,140.22,4.67,20 January 2014,,Originator,,,,
13429,,,,,,,,Amlodipine,5,mg,,,,,,,,,,,,,,,
13430,551,Servier Laboratories Sa (Pty) Ltd ,G/7.1/65,746002009,C03BA,S3,Natrilix  ,Indapamide,2.5,mg,TAB,30,1,91.59,9.16,14.1,114.85,3.83,19 March 2014,,Originator,,,,
13431,551,Servier Laboratories Sa (Pty) Ltd ,X/7.1.3/314,785121005,C09AA,S3,Coversyl  4 mg,Perindopril,4,mg,TAB,30,1,115.39,11.54,17.77,144.7,4.82,19 March 2014,,Originator,,,,
13432,551,Servier Laboratories Sa (Pty) Ltd ,31/7.1/0166,830836004,C03BA,S3,Natrilix SR,Indapamide,1.5,mg,TAB,30,1,76.82,7.68,11.83,96.34,3.21,19 March 2014,,Originator,,,,
13433,551,Servier Laboratories Sa (Pty) Ltd ,H/16.4/1450,837172004,R02AB,S2,Locabiotal ,Fusafungine,0.05,g/5ml,SOL,100,1,83.17,8.32,12.81,104.3,1.04,19 March 2014,,Originator,,,,
13434,551,Servier Laboratories Sa (Pty) Ltd ,33/7.1.3/0363,877549001,C09BA,S3,Coversyl Plus,Perindopril,4,mg,TAB,30,1,169.23,16.92,26.06,212.22,7.07,19 March 2014,,Originator,,,,
13435,,,,,,,,Perindopril,4,mg,,,,,,,,,,,,,,,
13436,551,Servier Laboratories South Africa (Pty) Ltd,A39/7.1.3/0235,705914001,C09AA,S3,Coversyl 5 mg,Perindopril Arginine,5,mg,TAB,30,1,115.39,11.54,17.77,144.7,4.82,07 September 2014,,Originator,,,,
13437,551,Servier Laboratories South Africa (Pty) Ltd,42/7.1.3/0167,720389001,C09AB,S3,Coversyl 5 mg PLUS,Perindopril Arginine,5,mg,TAB,30,1,169.24,16.92,26.07,212.23,7.07,07 September 2014,,Originator,,,,
13438,,,,,,,,Indapamide,1.25,mg,,,,,,,,,,,,,,,
13439,506,Smith & Nephew Pharmaceuticals (Pty) Limited,H/14.2/3003,726362018,D06BA,S4,Flamazine,Silver Sulphadiazine,0.01,g,CRE,50,1,41.98,6,6.72,54.7,1.09,06 May 2014,,Originator,,,,
13440,506,Smith & Nephew Pharmaceuticals (Pty) Limited,H/14.2/3003,726362026,D06BA,S4,Flamazine,Silver Sulphadiazine,0.01,g,CRE,250,1,210.14,30.02,33.62,273.78,1.09,06 May 2014,,Originator ,,,,
13441,506,Smith & Nephew Pharmaceuticals (Pty) Limited,H/14.2/3003,726362034,D06BA,S4,Flamazine,Silver Sulphadiazine,0.01,g,CRE,500,1,419.81,59.97,67.17,546.95,1.09,06 May 2014,,Originator,,,,
13442,506,Smith & Nephew Pharmaceuticals (Pty) Limited,G1633(Act 101/1965),734012004,D03B5,S1,Iruxol mono,Collagenase clostridiopeptidase A,1.2,u,OIN,30,1,213.64,30.52,34.18,278.34,9.28,06 May 2014,,Originator,,,,
13443,506,Smith & Nephew Pharmaceuticals (Pty) Limited,G1633(Act 101/1965),734012012,D03B5,S1,Iruxol mono,Collagenase clostridiopeptidase A,1.2,u,OIN,10,1,71.21,10.17,11.39,92.77,9.28,06 May 2014,,Originator,,,,
13444,506,Smith & Nephew Pharmaceuticals (Pty) Limited,X/14.2/130,791725006,D06BA,S4,Bactrazine,Silver Sulphadiazine,0.01,g,CRE,50,1,24.14,3.45,3.86,31.45,0.63,06 May 2014,,Generic,,,,
13445,506,Smith & Nephew Pharmaceuticals (Pty) Limited,X/14.2/130,791725014,D06BA,S4,Bactrazine,Silver Sulphadiazine,0.01,g,CRE,250,1,120.67,17.24,19.31,157.22,0.63,06 May 2014,,Generic,,,,
